PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Redirect URL,Redirect URL code,Redirect URL patch,Redirect URL patch status,Redirect chain URLs,Redirect chain URLs codes,Is redirect loop,No. of all inlinks,No. of redirect inlinks,First found at
34,https://visitbanjarmasin.id/,,text/plain,false,308,43,https://www.visitbanjarmasin.id/,200,,,https://www.visitbanjarmasin.id/,200,false,66,1,
9,https://visitbanjarmasin.id/id/budaya,,text/plain,false,308,8,https://www.visitbanjarmasin.id/id/budaya,308,,,"https://www.visitbanjarmasin.id/id/budaya
https://www.visitbanjarmasin.id/budaya","308
200",false,56,0,https://www.visitbanjarmasin.id/
7,https://visitbanjarmasin.id/id/kuliner,,text/plain,false,308,6,https://www.visitbanjarmasin.id/id/kuliner,308,,,"https://www.visitbanjarmasin.id/id/kuliner
https://www.visitbanjarmasin.id/kuliner","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id/explore/tempat-nongkrong-di-kayutangi,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id/explore/tempat-nongkrong-di-kayutangi,308,,,"https://www.visitbanjarmasin.id/id/explore/tempat-nongkrong-di-kayutangi
https://www.visitbanjarmasin.id/explore/tempat-nongkrong-di-kayutangi","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id/explore/tempat-wisata-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id/explore/tempat-wisata-di-lok-baintan,308,,,"https://www.visitbanjarmasin.id/id/explore/tempat-wisata-di-lok-baintan
https://www.visitbanjarmasin.id/explore/tempat-wisata-di-lok-baintan","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id/explore/hotel-murah-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id/explore/hotel-murah-di-banjarmasin-tengah,308,,,"https://www.visitbanjarmasin.id/id/explore/hotel-murah-di-banjarmasin-tengah
https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-tengah","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id/explore/sewa-mobil-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id/explore/sewa-mobil-di-banjarmasin-utara,308,,,"https://www.visitbanjarmasin.id/id/explore/sewa-mobil-di-banjarmasin-utara
https://www.visitbanjarmasin.id/explore/sewa-mobil-di-banjarmasin-utara","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id/wisata,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id/wisata,308,,,"https://www.visitbanjarmasin.id/id/wisata
https://www.visitbanjarmasin.id/wisata","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id/explore/wisata-kuliner-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id/explore/wisata-kuliner-di-banjarmasin-selatan,308,,,"https://www.visitbanjarmasin.id/id/explore/wisata-kuliner-di-banjarmasin-selatan
https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-selatan","308
200",false,56,0,https://www.visitbanjarmasin.id/
3,https://visitbanjarmasin.id/en,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en,200,,,https://www.visitbanjarmasin.id/en,200,false,62,0,https://visitbanjarmasin.id/
3,https://visitbanjarmasin.id/id,,text/plain,false,308,0,https://www.visitbanjarmasin.id/id,308,,,"https://www.visitbanjarmasin.id/id
https://www.visitbanjarmasin.id/","308
200",false,56,0,https://www.visitbanjarmasin.id/
1,https://visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-selatan,,text/plain,false,308,1,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-selatan,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-selatan
0,https://visitbanjarmasin.id/explore/tempat-wisata-di-sultan-adam,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/tempat-wisata-di-sultan-adam,200,,,https://www.visitbanjarmasin.id/explore/tempat-wisata-di-sultan-adam,200,false,9,0,
0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-barat,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-barat,200,,,https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-barat,200,false,9,0,
0,https://visitbanjarmasin.id/explore/sewa-mobil-di-kayutangi,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/sewa-mobil-di-kayutangi,200,,,https://www.visitbanjarmasin.id/explore/sewa-mobil-di-kayutangi,200,false,9,0,
0,https://visitbanjarmasin.id/en/explore/tempat-nongkrong-di-sungai-andai,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/tempat-nongkrong-di-sungai-andai,200,,,https://www.visitbanjarmasin.id/en/explore/tempat-nongkrong-di-sungai-andai,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-nongkrong-di-sungai-andai
0,https://visitbanjarmasin.id/zh/blog/sejarah-pasar-terapung-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/blog/sejarah-pasar-terapung-lok-baintan,200,,,https://www.visitbanjarmasin.id/zh/blog/sejarah-pasar-terapung-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/blog/sejarah-pasar-terapung-lok-baintan
0,https://visitbanjarmasin.id/ms/explore/wisata-kuliner-di-banjarmasin-timur,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/wisata-kuliner-di-banjarmasin-timur,200,,,https://www.visitbanjarmasin.id/ms/explore/wisata-kuliner-di-banjarmasin-timur,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-timur
0,https://visitbanjarmasin.id/en/explore/sewa-mobil-di-gatot-subroto,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/sewa-mobil-di-gatot-subroto,200,,,https://www.visitbanjarmasin.id/en/explore/sewa-mobil-di-gatot-subroto,200,false,6,0,https://visitbanjarmasin.id/explore/sewa-mobil-di-gatot-subroto
0,https://visitbanjarmasin.id/en/blog/5-tempat-nongkrong-di-banjarmasin,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/blog/5-tempat-nongkrong-di-banjarmasin,200,,,https://www.visitbanjarmasin.id/en/blog/5-tempat-nongkrong-di-banjarmasin,200,false,6,0,https://visitbanjarmasin.id/blog/5-tempat-nongkrong-di-banjarmasin
0,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-sungai-andai,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-sungai-andai,200,,,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-sungai-andai,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-sungai-andai
0,https://visitbanjarmasin.id/en/explore/tempat-wisata-di-sultan-adam,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/tempat-wisata-di-sultan-adam,200,,,https://www.visitbanjarmasin.id/en/explore/tempat-wisata-di-sultan-adam,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-wisata-di-sultan-adam
0,https://visitbanjarmasin.id/explore/tempat-nongkrong-di-kayutangi,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/tempat-nongkrong-di-kayutangi,200,,,https://www.visitbanjarmasin.id/explore/tempat-nongkrong-di-kayutangi,200,false,9,0,
0,https://visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-timur,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-timur,200,,,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-timur,200,false,9,0,
0,https://visitbanjarmasin.id/ms,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms,200,,,https://www.visitbanjarmasin.id/ms,200,false,6,0,https://visitbanjarmasin.id/
0,https://visitbanjarmasin.id/en/explore/wisata-kuliner-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-lok-baintan
0,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-banjarmasin-tengah,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-tengah
0,https://visitbanjarmasin.id/robots.txt,,text/plain,false,308,0,https://www.visitbanjarmasin.id/robots.txt,200,,,https://www.visitbanjarmasin.id/robots.txt,200,false,0,0,
0,https://www.visitbanjarmasin.id/id/explore/sewa-mobil-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/sewa-mobil-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/explore/sewa-mobil-di-banjarmasin-utara,200,false,1,1,https://visitbanjarmasin.id/id/explore/sewa-mobil-di-banjarmasin-utara
0,https://visitbanjarmasin.id/en/explore/wisata-kuliner-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-banjarmasin-tengah,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-tengah
0,https://visitbanjarmasin.id/zh/explore/hotel-murah-di-sungai-andai,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-sungai-andai,200,,,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-sungai-andai,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-sungai-andai
0,https://visitbanjarmasin.id/blog/panduan-naik-brt-banjarbakula,,text/plain,false,308,0,https://www.visitbanjarmasin.id/blog/panduan-naik-brt-banjarbakula,200,,,https://www.visitbanjarmasin.id/blog/panduan-naik-brt-banjarbakula,200,false,9,0,
0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-selatan,200,false,9,0,
0,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-banjarmasin-selatan,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-selatan
0,https://visitbanjarmasin.id/ms/explore/wisata-malam-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/wisata-malam-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/ms/explore/wisata-malam-di-banjarmasin-selatan,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-selatan
0,https://visitbanjarmasin.id/en/blog/sejarah-pasar-terapung-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/blog/sejarah-pasar-terapung-lok-baintan,200,,,https://www.visitbanjarmasin.id/en/blog/sejarah-pasar-terapung-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/blog/sejarah-pasar-terapung-lok-baintan
0,https://visitbanjarmasin.id/zh/explore/tempat-nongkrong-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/tempat-nongkrong-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/zh/explore/tempat-nongkrong-di-banjarmasin-tengah,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-nongkrong-di-banjarmasin-tengah
0,https://visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-barat,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-barat,200,,,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-barat,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-barat
0,https://visitbanjarmasin.id/zh/explore/hotel-murah-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-banjarmasin-utara,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-utara
0,https://visitbanjarmasin.id/en/explore/hotel-murah-di-banjarmasin-barat,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/hotel-murah-di-banjarmasin-barat,200,,,https://www.visitbanjarmasin.id/en/explore/hotel-murah-di-banjarmasin-barat,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-barat
0,https://www.visitbanjarmasin.id/id/explore/tempat-wisata-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/tempat-wisata-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/explore/tempat-wisata-di-lok-baintan,200,false,1,1,https://visitbanjarmasin.id/id/explore/tempat-wisata-di-lok-baintan
0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-sungai-andai,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/oleh-oleh-khas-di-sungai-andai,200,,,https://www.visitbanjarmasin.id/explore/oleh-oleh-khas-di-sungai-andai,200,false,9,0,
0,https://visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-selatan,200,false,9,0,
0,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-gatot-subroto,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-gatot-subroto,200,,,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-gatot-subroto,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-gatot-subroto
0,https://visitbanjarmasin.id/ms/explore/tempat-nongkrong-di-gatot-subroto,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/tempat-nongkrong-di-gatot-subroto,200,,,https://www.visitbanjarmasin.id/ms/explore/tempat-nongkrong-di-gatot-subroto,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-nongkrong-di-gatot-subroto
0,https://visitbanjarmasin.id/ms/explore/hotel-murah-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/hotel-murah-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/ms/explore/hotel-murah-di-banjarmasin-selatan,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-selatan
0,https://visitbanjarmasin.id/ms/sejarah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/sejarah,200,,,https://www.visitbanjarmasin.id/ms/sejarah,200,false,6,0,https://visitbanjarmasin.id/sejarah
0,https://visitbanjarmasin.id/blog,,text/plain,false,308,0,https://www.visitbanjarmasin.id/blog,200,,,https://www.visitbanjarmasin.id/blog,200,false,9,0,
0,https://visitbanjarmasin.id/ms/explore/tempat-wisata-di-kuin,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/tempat-wisata-di-kuin,200,,,https://www.visitbanjarmasin.id/ms/explore/tempat-wisata-di-kuin,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-wisata-di-kuin
0,https://visitbanjarmasin.id/zh/explore/wisata-kuliner-di-kayutangi,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/wisata-kuliner-di-kayutangi,200,,,https://www.visitbanjarmasin.id/zh/explore/wisata-kuliner-di-kayutangi,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-kayutangi
0,https://visitbanjarmasin.id/en/smart-city,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/smart-city,200,,,https://www.visitbanjarmasin.id/en/smart-city,200,false,6,0,https://visitbanjarmasin.id/smart-city
0,https://www.visitbanjarmasin.id/id/kuliner,,text/plain,false,308,0,https://www.visitbanjarmasin.id/kuliner,200,,,https://www.visitbanjarmasin.id/kuliner,200,false,1,1,https://visitbanjarmasin.id/id/kuliner
0,https://visitbanjarmasin.id/culture-verse,,text/plain,false,308,0,https://www.visitbanjarmasin.id/culture-verse,200,,,https://www.visitbanjarmasin.id/culture-verse,200,false,9,0,
0,https://visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-utara,200,false,9,0,
0,https://visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kuin,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kuin,200,,,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kuin,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-kuin
0,https://visitbanjarmasin.id/ms/profil,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/profil,200,,,https://www.visitbanjarmasin.id/ms/profil,200,false,6,0,https://visitbanjarmasin.id/profil
0,https://visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-tengah,200,false,9,0,
0,https://visitbanjarmasin.id/zh/explore/wisata-malam-di-sultan-adam,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-sultan-adam,200,,,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-sultan-adam,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-malam-di-sultan-adam
0,https://www.visitbanjarmasin.id/id/wisata,,text/plain,false,308,0,https://www.visitbanjarmasin.id/wisata,200,,,https://www.visitbanjarmasin.id/wisata,200,false,1,1,https://visitbanjarmasin.id/id/wisata
0,https://visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-utara,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-utara
0,https://visitbanjarmasin.id/explore/wisata-malam-di-kuin,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-malam-di-kuin,200,,,https://www.visitbanjarmasin.id/explore/wisata-malam-di-kuin,200,false,9,0,
0,https://visitbanjarmasin.id/en/explore/tempat-wisata-di-banjarmasin-selatan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/tempat-wisata-di-banjarmasin-selatan,200,,,https://www.visitbanjarmasin.id/en/explore/tempat-wisata-di-banjarmasin-selatan,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-wisata-di-banjarmasin-selatan
0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-tengah,200,false,9,0,
0,https://visitbanjarmasin.id/en/explore/tempat-nongkrong-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/tempat-nongkrong-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/en/explore/tempat-nongkrong-di-banjarmasin-tengah,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-nongkrong-di-banjarmasin-tengah
0,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-lok-baintan
0,https://visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-timur,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-timur,200,,,https://www.visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-timur,200,false,9,0,
0,https://visitbanjarmasin.id/zh/explore/hotel-murah-di-gatot-subroto,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-gatot-subroto,200,,,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-gatot-subroto,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-gatot-subroto
0,https://visitbanjarmasin.id/zh/explore/wisata-kuliner-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/wisata-kuliner-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/zh/explore/wisata-kuliner-di-banjarmasin-utara,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-utara
0,https://visitbanjarmasin.id/profil,,text/plain,false,308,0,https://www.visitbanjarmasin.id/profil,200,,,https://www.visitbanjarmasin.id/profil,200,false,9,0,
0,https://visitbanjarmasin.id/ms/explore/wisata-malam-di-banjarmasin-timur,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/wisata-malam-di-banjarmasin-timur,200,,,https://www.visitbanjarmasin.id/ms/explore/wisata-malam-di-banjarmasin-timur,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-timur
0,https://visitbanjarmasin.id/en/explore/hotel-murah-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/hotel-murah-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/en/explore/hotel-murah-di-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-lok-baintan
0,https://visitbanjarmasin.id/ms/culture-verse,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/culture-verse,200,,,https://www.visitbanjarmasin.id/ms/culture-verse,200,false,6,0,https://visitbanjarmasin.id/culture-verse
0,https://visitbanjarmasin.id/ms/explore/tempat-wisata-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/tempat-wisata-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/ms/explore/tempat-wisata-di-banjarmasin-tengah,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-wisata-di-banjarmasin-tengah
0,https://visitbanjarmasin.id/ms/explore/oleh-oleh-khas-di-banjarmasin-barat,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/oleh-oleh-khas-di-banjarmasin-barat,200,,,https://www.visitbanjarmasin.id/ms/explore/oleh-oleh-khas-di-banjarmasin-barat,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-banjarmasin-barat
0,https://visitbanjarmasin.id/en/explore/wisata-kuliner-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-banjarmasin-utara,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-banjarmasin-utara
0,https://visitbanjarmasin.id/explore/wisata-malam-di-kayutangi,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-malam-di-kayutangi,200,,,https://www.visitbanjarmasin.id/explore/wisata-malam-di-kayutangi,200,false,9,0,
0,https://visitbanjarmasin.id/en/explore/tempat-nongkrong-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/explore/tempat-nongkrong-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/en/explore/tempat-nongkrong-di-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-nongkrong-di-lok-baintan
0,https://visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-utara,200,false,6,0,https://visitbanjarmasin.id/explore/wisata-malam-di-banjarmasin-utara
0,https://visitbanjarmasin.id/en/kuliner,,text/plain,false,308,0,https://www.visitbanjarmasin.id/en/kuliner,200,,,https://www.visitbanjarmasin.id/en/kuliner,200,false,6,0,https://visitbanjarmasin.id/kuliner
0,https://visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kayutangi,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kayutangi,200,,,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kayutangi,200,false,6,0,https://visitbanjarmasin.id/explore/oleh-oleh-khas-di-kayutangi
0,https://visitbanjarmasin.id/ms/explore/hotel-murah-di-sungai-andai,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/hotel-murah-di-sungai-andai,200,,,https://www.visitbanjarmasin.id/ms/explore/hotel-murah-di-sungai-andai,200,false,6,0,https://visitbanjarmasin.id/explore/hotel-murah-di-sungai-andai
0,https://visitbanjarmasin.id/ms/explore/tempat-wisata-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/ms/explore/tempat-wisata-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/ms/explore/tempat-wisata-di-lok-baintan,200,false,6,0,https://visitbanjarmasin.id/explore/tempat-wisata-di-lok-baintan
0,https://www.visitbanjarmasin.id/id/explore/hotel-murah-di-banjarmasin-tengah,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-tengah,200,,,https://www.visitbanjarmasin.id/explore/hotel-murah-di-banjarmasin-tengah,200,false,1,1,https://visitbanjarmasin.id/id/explore/hotel-murah-di-banjarmasin-tengah
0,https://visitbanjarmasin.id/zh/blog/filosofi-wastra-kain-sasirangan-banjar,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/blog/filosofi-wastra-kain-sasirangan-banjar,200,,,https://www.visitbanjarmasin.id/zh/blog/filosofi-wastra-kain-sasirangan-banjar,200,false,6,0,https://visitbanjarmasin.id/blog/filosofi-wastra-kain-sasirangan-banjar
0,https://visitbanjarmasin.id/explore/sewa-mobil-di-banjarmasin-utara,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/sewa-mobil-di-banjarmasin-utara,200,,,https://www.visitbanjarmasin.id/explore/sewa-mobil-di-banjarmasin-utara,200,false,9,0,
0,https://visitbanjarmasin.id/zh/profil,,text/plain,false,308,0,https://www.visitbanjarmasin.id/zh/profil,200,,,https://www.visitbanjarmasin.id/zh/profil,200,false,6,0,https://visitbanjarmasin.id/profil
0,https://visitbanjarmasin.id/explore/wisata-kuliner-di-lok-baintan,,text/plain,false,308,0,https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-lok-baintan,200,,,https://www.visitbanjarmasin.id/explore/wisata-kuliner-di-lok-baintan,200,false,9,0,
